Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,1.6041669845581055,1.6197919845581055,1.5885419845581055,1.6041669845581055,0.47130805253982544,163200
1962-01-03,1.6041669845581055,1.6197919845581055,1.5885419845581055,1.6197919845581055,0.47589871287345886,156000
1962-01-04,1.65625,1.7083330154418945,1.65625,1.6614580154418945,0.4881405830383301,355200
1962-01-05,1.6614580154418945,1.6979169845581055,1.65625,1.6770830154418945,0.4927307665348053,163200
1962-01-08,1.6770830154418945,1.703125,1.6666669845581055,1.6875,0.49579140543937683,204000
1962-01-09,1.6875,1.71875,1.671875,1.703125,0.500382125377655,290400
1962-01-10,1.703125,1.7135419845581055,1.6770830154418945,1.6822919845581055,0.4942614436149597,182400
1962-01-11,1.6822919845581055,1.7083330154418945,1.6666669845581055,1.7083330154418945,0.5019121170043945,384000
1962-01-12,1.7083330154418945,1.7395830154418945,1.6875,1.71875,0.504972517490387,352800
1962-01-15,1.71875,1.7291669845581055,1.6875,1.7135419845581055,0.503442645072937,280800
1962-01-16,1.6979169845581055,1.6979169845581055,1.6770830154418945,1.6875,0.4988236129283905,163200
1962-01-17,1.6875,1.7083330154418945,1.6770830154418945,1.6822919845581055,0.497284471988678,160800
1962-01-18,1.6822919845581055,1.71875,1.6822919845581055,1.71875,0.5080612897872925,261600
1962-01-19,1.71875,1.75,1.6875,1.75,0.5172988772392273,357600
1962-01-22,1.75,1.7708330154418945,1.7447919845581055,1.7447919845581055,0.5157591104507446,261600
1962-01-23,1.7447919845581055,1.7604169845581055,1.7083330154418945,1.7083330154418945,0.5049825310707092,223200
1962-01-24,1.7083330154418945,1.7083330154418945,1.6666669845581055,1.6979169845581055,0.5019028782844543,120000
1962-01-25,1.6979169845581055,1.7239580154418945,1.6927080154418945,1.7083330154418945,0.5049825310707092,151200
1962-01-26,1.7083330154418945,1.7239580154418945,1.6875,1.7083330154418945,0.5049825310707092,108000
1962-01-29,1.7083330154418945,1.7239580154418945,1.703125,1.7239580154418945,0.509600818157196,122400
1962-01-30,1.71875,1.71875,1.6927080154418945,1.6979169845581055,0.5019028782844543,120000
1962-01-31,1.6979169845581055,1.7239580154418945,1.6979169845581055,1.7083330154418945,0.5049825310707092,189600
1962-02-01,1.7083330154418945,1.75,1.7083330154418945,1.7395830154418945,0.5142195820808411,112800
1962-02-02,1.7395830154418945,1.7447919845581055,1.7239580154418945,1.7291669845581055,0.5111406445503235,199200
1962-02-05,1.7291669845581055,1.734375,1.7239580154418945,1.7239580154418945,0.509600818157196,96000
1962-02-06,1.7291669845581055,1.7447919845581055,1.7291669845581055,1.734375,0.5126799941062927,105600
1962-02-07,1.734375,1.7447919845581055,1.7135419845581055,1.7135419845581055,0.5065219402313232,122400
1962-02-08,1.7135419845581055,1.71875,1.7135419845581055,1.7135419845581055,0.5065219402313232,141600
1962-02-09,1.7135419845581055,1.71875,1.6927080154418945,1.6927080154418945,0.5003635287284851,115200
1962-02-12,1.6927080154418945,1.6979169845581055,1.671875,1.6979169845581055,0.5019028782844543,98400
1962-02-13,1.6979169845581055,1.703125,1.6822919845581055,1.6927080154418945,0.5003635287284851,86400
1962-02-14,1.6927080154418945,1.6927080154418945,1.6666669845581055,1.6770830154418945,0.49574488401412964,177600
1962-02-15,1.671875,1.671875,1.6458330154418945,1.6666669845581055,0.49266552925109863,60000
1962-02-16,1.6666669845581055,1.6875,1.6354169845581055,1.6770830154418945,0.49574488401412964,88800
1962-02-19,1.6770830154418945,1.6927080154418945,1.6614580154418945,1.6770830154418945,0.49574488401412964,170400
1962-02-20,1.6770830154418945,1.6822919845581055,1.6666669845581055,1.671875,0.4942048192024231,67200
1962-02-21,1.671875,1.671875,1.625,1.6354169845581055,0.4834282696247101,98400
1962-02-23,1.6354169845581055,1.65625,1.625,1.6354169845581055,0.4834282696247101,96000
1962-02-26,1.6666669845581055,1.6979169845581055,1.6666669845581055,1.6979169845581055,0.5019028782844543,158400
1962-02-27,1.6979169845581055,1.7083330154418945,1.6770830154418945,1.6822919845581055,0.497284471988678,117600
1962-02-28,1.6822919845581055,1.703125,1.6666669845581055,1.6822919845581055,0.497284471988678,139200
1962-03-01,1.6822919845581055,1.703125,1.6822919845581055,1.6822919845581055,0.497284471988678,74400
1962-03-02,1.6822919845581055,1.6875,1.6666669845581055,1.6875,0.4988236129283905,105600
1962-03-05,1.6875,1.6927080154418945,1.6666669845581055,1.6875,0.4988236129283905,79200
1962-03-06,1.6875,1.703125,1.6666669845581055,1.6770830154418945,0.49574488401412964,98400
1962-03-07,1.6770830154418945,1.6770830154418945,1.6458330154418945,1.65625,0.48958659172058105,172800
1962-03-08,1.65625,1.6614580154418945,1.6354169845581055,1.640625,0.48496773838996887,98400
1962-03-09,1.640625,1.6458330154418945,1.6354169845581055,1.6354169845581055,0.4834282696247101,86400
1962-03-12,1.6354169845581055,1.640625,1.6145830154418945,1.6145830154418945,0.47726941108703613,96000
1962-03-13,1.6145830154418945,1.6354169845581055,1.5885419845581055,1.625,0.48034873604774475,141600
1962-03-14,1.6302080154418945,1.6614580154418945,1.6302080154418945,1.6614580154418945,0.49112582206726074,117600
1962-03-15,1.6614580154418945,1.6614580154418945,1.6354169845581055,1.6458330154418945,0.4865066409111023,139200
1962-03-16,1.6458330154418945,1.6614580154418945,1.6458330154418945,1.6614580154418945,0.49112582206726074,79200
1962-03-19,1.6614580154418945,1.6822919845581055,1.6510419845581055,1.6614580154418945,0.49112582206726074,105600
1962-03-20,1.6666669845581055,1.6979169845581055,1.6666669845581055,1.6979169845581055,0.5019028782844543,177600
1962-03-21,1.6979169845581055,1.703125,1.6458330154418945,1.65625,0.48958659172058105,232800
1962-03-22,1.6666669845581055,1.6927080154418945,1.6666669845581055,1.6822919845581055,0.497284471988678,268800
1962-03-23,1.6822919845581055,1.6979169845581055,1.671875,1.6822919845581055,0.497284471988678,189600
1962-03-26,1.6822919845581055,1.6875,1.65625,1.671875,0.4942048192024231,124800
1962-03-27,1.671875,1.6770830154418945,1.6666669845581055,1.671875,0.4942048192024231,112800
1962-03-28,1.671875,1.703125,1.671875,1.703125,0.5034425258636475,146400
1962-03-29,1.703125,1.703125,1.6770830154418945,1.6822919845581055,0.497284471988678,91200
1962-03-30,1.6822919845581055,1.703125,1.6770830154418945,1.703125,0.5034425258636475,86400
1962-04-02,1.6979169845581055,1.6979169845581055,1.6614580154418945,1.671875,0.4942048192024231,230400
1962-04-03,1.671875,1.6927080154418945,1.6614580154418945,1.6666669845581055,0.49266552925109863,168000
1962-04-04,1.6666669845581055,1.6822919845581055,1.6614580154418945,1.671875,0.4942048192024231,115200
1962-04-05,1.671875,1.6875,1.6666669845581055,1.6875,0.4988236129283905,192000
1962-04-06,1.6822919845581055,1.6822919845581055,1.6614580154418945,1.6822919845581055,0.497284471988678,148800
1962-04-09,1.6822919845581055,1.6822919845581055,1.6614580154418945,1.6614580154418945,0.49112582206726074,124800
1962-04-10,1.6614580154418945,1.6770830154418945,1.6510419845581055,1.6770830154418945,0.49574488401412964,120000
1962-04-11,1.6770830154418945,1.6927080154418945,1.65625,1.671875,0.4942048192024231,182400
1962-04-12,1.6614580154418945,1.6614580154418945,1.6354169845581055,1.65625,0.48958659172058105,158400
1962-04-13,1.6510419845581055,1.6510419845581055,1.6145830154418945,1.6145830154418945,0.47726941108703613,38400
1962-04-16,1.609375,1.609375,1.5520830154418945,1.5729169845581055,0.4679725766181946,129600
1962-04-17,1.578125,1.6197919845581055,1.578125,1.59375,0.4741705358028412,172800
1962-04-18,1.59375,1.6145830154418945,1.5833330154418945,1.6041669845581055,0.4772699475288391,132000
1962-04-19,1.6041669845581055,1.625,1.6041669845581055,1.6041669845581055,0.4772699475288391,81600
1962-04-23,1.5989580154418945,1.5989580154418945,1.5416669845581055,1.546875,0.4602243900299072,136800
1962-04-24,1.5520830154418945,1.5729169845581055,1.5520830154418945,1.5729169845581055,0.4679725766181946,103200
1962-04-25,1.5625,1.5625,1.53125,1.53125,0.45557600259780884,120000
1962-04-26,1.5364580154418945,1.578125,1.5364580154418945,1.5520830154418945,0.46177396178245544,163200
1962-04-27,1.5520830154418945,1.5572919845581055,1.5208330154418945,1.5416669845581055,0.4586750864982605,182400
1962-04-30,1.5416669845581055,1.5416669845581055,1.46875,1.4791669845581055,0.44007986783981323,187200
1962-05-01,1.4791669845581055,1.4947919845581055,1.4270830154418945,1.4895830154418945,0.44317901134490967,228000
1962-05-02,1.4895830154418945,1.515625,1.4895830154418945,1.5,0.44627830386161804,139200
1962-05-03,1.5,1.5677080154418945,1.4947919845581055,1.5677080154418945,0.4664224684238434,79200
1962-05-04,1.5677080154418945,1.5833330154418945,1.5520830154418945,1.5520830154418945,0.46177396178245544,76800
1962-05-07,1.5520830154418945,1.5625,1.5416669845581055,1.5520830154418945,0.46177396178245544,182400
1962-05-08,1.5520830154418945,1.5729169845581055,1.546875,1.5520830154418945,0.46177396178245544,129600
1962-05-09,1.5520830154418945,1.5625,1.5,1.5416669845581055,0.4586750864982605,96000
1962-05-10,1.5364580154418945,1.5364580154418945,1.46875,1.4739580154418945,0.43853041529655457,16800
1962-05-11,1.4739580154418945,1.4739580154418945,1.453125,1.4739580154418945,0.43853041529655457,141600
1962-05-14,1.4739580154418945,1.53125,1.4479169845581055,1.4479169845581055,0.43078282475471497,146400
1962-05-15,1.5,1.5364580154418945,1.5,1.5260419845581055,0.4540264308452606,132000
1962-05-16,1.5260419845581055,1.5260419845581055,1.5052080154418945,1.515625,0.4509273171424866,103200
1962-05-17,1.515625,1.5208330154418945,1.5,1.5104169845581055,0.44937747716903687,180000
1962-05-18,1.5208330154418945,1.5520830154418945,1.5208330154418945,1.5364580154418945,0.45712536573410034,187200
1962-05-21,1.5364580154418945,1.5364580154418945,1.5104169845581055,1.5208330154418945,0.45247647166252136,132000
1962-05-22,1.5208330154418945,1.53125,1.5,1.5,0.44627830386161804,117600
1962-05-23,1.5,1.5052080154418945,1.453125,1.4635419845581055,0.43543142080307007,256800
1962-05-24,1.4635419845581055,1.4947919845581055,1.4427080154418945,1.4479169845581055,0.43078282475471497,336000
1962-05-25,1.4479169845581055,1.4583330154418945,1.4270830154418945,1.4427080154418945,0.42923277616500854,156000
1962-05-28,1.4427080154418945,1.4427080154418945,1.3645830154418945,1.3645830154418945,0.40598928928375244,148800
1962-05-29,1.3645830154418945,1.4375,1.2916669845581055,1.3541669845581055,0.4028901755809784,451200
1962-05-31,1.3958330154418945,1.4427080154418945,1.3958330154418945,1.4322919845581055,0.4261339604854584,196800
1962-06-01,1.4322919845581055,1.453125,1.4166669845581055,1.453125,0.43233194947242737,148800
1962-06-04,1.4270830154418945,1.4270830154418945,1.3854169845581055,1.390625,0.413737416267395,158400
1962-06-05,1.390625,1.4322919845581055,1.3802080154418945,1.4114580154418945,0.4199352264404297,196800
1962-06-06,1.4270830154418945,1.4635419845581055,1.4270830154418945,1.4375,0.42768317461013794,141600
1962-06-07,1.4375,1.4895830154418945,1.4322919845581055,1.4583330154418945,0.4338814914226532,153600
1962-06-08,1.453125,1.453125,1.421875,1.453125,0.43233194947242737,112800
1962-06-11,1.4479169845581055,1.4479169845581055,1.390625,1.40625,0.41838592290878296,120000
1962-06-12,1.3958330154418945,1.3958330154418945,1.3802080154418945,1.3958330154418945,0.41528668999671936,220800
1962-06-13,1.3958330154418945,1.4375,1.375,1.3802080154418945,0.4106380045413971,266400
1962-06-14,1.375,1.375,1.3385419845581055,1.3385419845581055,0.39824146032333374,544800
1962-06-15,1.3385419845581055,1.3697919845581055,1.3385419845581055,1.3697919845581055,0.40753883123397827,278400
1962-06-18,1.3802080154418945,1.4010419845581055,1.3802080154418945,1.3802080154418945,0.4106380045413971,199200
1962-06-19,1.3802080154418945,1.390625,1.3645830154418945,1.390625,0.413737416267395,148800
1962-06-20,1.390625,1.390625,1.3541669845581055,1.3645830154418945,0.40598928928375244,139200
1962-06-21,1.3645830154418945,1.3854169845581055,1.3333330154418945,1.3333330154418945,0.39669182896614075,225600
1962-06-22,1.3333330154418945,1.3541669845581055,1.2864580154418945,1.2864580154418945,0.3827456533908844,379200
1962-06-25,1.28125,1.28125,1.2291669845581055,1.234375,0.3672497868537903,319200
1962-06-26,1.234375,1.2760419845581055,1.2291669845581055,1.2552080154418945,0.37344789505004883,211200
1962-06-27,1.25,1.25,1.2291669845581055,1.25,0.37189850211143494,124800
