Date,Open,High,Low,Close,Adj Close,Volume
1983-06-17,0.0,0.34895798563957214,0.34375,0.34375,0.24174045026302338,42936000
1983-06-20,0.0,0.30729201436042786,0.30208298563957214,0.30208298563957214,0.2124381810426712,7329600
1983-06-21,0.0,0.3125,0.30208298563957214,0.30208298563957214,0.2124381810426712,2280000
1983-06-22,0.0,0.31770798563957214,0.3125,0.3125,0.21976396441459656,5937600
1983-06-23,0.0,0.31770798563957214,0.3125,0.3125,0.21976396441459656,1272000
1983-06-24,0.0,0.3125,0.30729201436042786,0.30729201436042786,0.2161015272140503,1574400
1983-06-27,0.0,0.28125,0.27083298563957214,0.27083298563957214,0.1904618889093399,5884800
1983-06-28,0.0,0.27604201436042786,0.27083298563957214,0.27083298563957214,0.1904618889093399,4987200
1983-06-29,0.0,0.27083298563957214,0.265625,0.265625,0.18679934740066528,1056000
1983-06-30,0.0,0.27864599227905273,0.27083298563957214,0.27083298563957214,0.1904618889093399,2164800
1983-07-01,0.0,0.27604201436042786,0.27083298563957214,0.27083298563957214,0.1904618889093399,350400
1983-07-05,0.0,0.27083298563957214,0.26041701436042786,0.26041701436042786,0.1831369400024414,576000
1983-07-06,0.0,0.265625,0.26041701436042786,0.26041701436042786,0.1831369400024414,638400
1983-07-07,0.0,0.27083298563957214,0.265625,0.265625,0.18679934740066528,1046400
1983-07-08,0.0,0.27083298563957214,0.26041701436042786,0.26041701436042786,0.1831369400024414,681600
1983-07-11,0.0,0.27083298563957214,0.265625,0.265625,0.18679934740066528,729600
1983-07-12,0.0,0.27604201436042786,0.265625,0.265625,0.18679934740066528,777600
1983-07-13,0.0,0.28645798563957214,0.27604201436042786,0.27604201436042786,0.19412511587142944,4420800
1983-07-14,0.0,0.28645798563957214,0.27864599227905273,0.27864599227905273,0.19595637917518616,777600
1983-07-15,0.0,0.28645798563957214,0.27864599227905273,0.27864599227905273,0.19595637917518616,897600
1983-07-18,0.0,0.28125,0.27604201436042786,0.27604201436042786,0.19412511587142944,456000
1983-07-19,0.0,0.28125,0.27083298563957214,0.27083298563957214,0.1904618889093399,417600
1983-07-20,0.0,0.2734380066394806,0.26822900772094727,0.26822900772094727,0.18863065540790558,484800
1983-07-21,0.0,0.265625,0.25520798563957214,0.25520798563957214,0.17947368323802948,1156800
1983-07-22,0.0,0.25520798563957214,0.25260400772094727,0.25260400772094727,0.17764247953891754,3038400
1983-07-25,0.0,0.2578130066394806,0.25260400772094727,0.25260400772094727,0.17764247953891754,1401600
1983-07-26,0.0,0.2578130066394806,0.25260400772094727,0.25260400772094727,0.17764247953891754,2697600
1983-07-27,0.0,0.25,0.2421880066394806,0.2421880066394806,0.17031747102737427,566400
1983-07-28,0.2421880066394806,0.2421880066394806,0.2421880066394806,0.2421880066394806,0.17031747102737427,0
1983-07-29,0.0,0.25,0.23958300054073334,0.23958300054073334,0.16848546266555786,734400
1983-08-01,0.0,0.23958300054073334,0.234375,0.234375,0.1648229956626892,710400
1983-08-02,0.0,0.23958300054073334,0.23177100718021393,0.23177100718021393,0.1629917472600937,225600
1983-08-03,0.0,0.23958300054073334,0.23177100718021393,0.23177100718021393,0.1629917472600937,105600
1983-08-04,0.0,0.234375,0.22395800054073334,0.22395800054073334,0.15749728679656982,360000
1983-08-05,0.0,0.2265630066394806,0.21875,0.21875,0.1538347601890564,417600
1983-08-08,0.0,0.21875,0.21354199945926666,0.21354199945926666,0.15017230808734894,292800
1983-08-09,0.0,0.21354199945926666,0.20572899281978607,0.20572899281978607,0.14467783272266388,849600
1983-08-10,0.0,0.21354199945926666,0.20572899281978607,0.20572899281978607,0.14467783272266388,700800
1983-08-11,0.0,0.21354199945926666,0.20572899281978607,0.20572899281978607,0.14467783272266388,124800
1983-08-12,0.0,0.2109380066394806,0.20572899281978607,0.20572899281978607,0.14467783272266388,201600
1983-08-15,0.0,0.2109380066394806,0.203125,0.203125,0.14284655451774597,585600
1983-08-16,0.0,0.2109380066394806,0.203125,0.203125,0.14284655451774597,235200
1983-08-17,0.0,0.2109380066394806,0.203125,0.203125,0.14284655451774597,153600
1983-08-18,0.0,0.19791699945926666,0.19010399281978607,0.19010399281978607,0.13368962705135345,715200
1983-08-19,0.0,0.1953130066394806,0.1875,0.1875,0.13185842335224152,744000
1983-08-22,0.0,0.17447899281978607,0.16666699945926666,0.16666699945926666,0.11720769107341766,508800
1983-08-23,0.0,0.171875,0.16666699945926666,0.16666699945926666,0.11720769107341766,523200
1983-08-24,0.0,0.171875,0.16666699945926666,0.16666699945926666,0.11720769107341766,700800
1983-08-25,0.0,0.171875,0.1640630066394806,0.1640630066394806,0.11537642031908035,331200
1983-08-26,0.0,0.171875,0.16666699945926666,0.16666699945926666,0.11720769107341766,643200
1983-08-29,0.0,0.171875,0.16666699945926666,0.16666699945926666,0.11720769107341766,398400
1983-08-30,0.0,0.171875,0.16666699945926666,0.16666699945926666,0.11720769107341766,230400
1983-08-31,0.0,0.1796880066394806,0.17447899281978607,0.17447899281978607,0.12270139157772064,1300800
1983-09-01,0.0,0.19270800054073334,0.18489600718021393,0.18489600718021393,0.13002708554267883,2064000
1983-09-02,0.0,0.203125,0.19791699945926666,0.19791699945926666,0.1391841024160385,1252800
1983-09-06,0.0,0.20572899281978607,0.20052100718021393,0.20052100718021393,0.14101535081863403,868800
1983-09-07,0.0,0.20572899281978607,0.20052100718021393,0.20052100718021393,0.14101535081863403,590400
1983-09-08,0.0,0.20833300054073334,0.203125,0.203125,0.14284655451774597,566400
1983-09-09,0.0,0.20833300054073334,0.203125,0.203125,0.14284655451774597,331200
1983-09-12,0.0,0.21354199945926666,0.20572899281978607,0.20572899281978607,0.14467783272266388,1516800
1983-09-13,0.0,0.2109380066394806,0.20572899281978607,0.20572899281978607,0.14467783272266388,105600
1983-09-14,0.0,0.2109380066394806,0.203125,0.203125,0.14284655451774597,465600
1983-09-15,0.0,0.19270800054073334,0.1875,0.1875,0.13185842335224152,1867200
1983-09-16,0.0,0.16666699945926666,0.16145800054073334,0.16145800054073334,0.11354448646306992,1680000
1983-09-19,0.0,0.16666699945926666,0.1640630066394806,0.1640630066394806,0.11537642031908035,648000
1983-09-20,0.0,0.171875,0.16927100718021393,0.16927100718021393,0.11903896182775497,1252800
1983-09-21,0.0,0.17447899281978607,0.16927100718021393,0.16927100718021393,0.11903896182775497,2169600
1983-09-22,0.0,0.17708300054073334,0.171875,0.171875,0.12087022513151169,3772800
1983-09-23,0.0,0.18229199945926666,0.17708300054073334,0.17708300054073334,0.12453273683786392,6825600
1983-09-26,0.0,0.18489600718021393,0.1796880066394806,0.1796880066394806,0.12636466324329376,518400
1983-09-27,0.0,0.18489600718021393,0.17708300054073334,0.17708300054073334,0.12453273683786392,1881600
1983-09-28,0.0,0.18229199945926666,0.1796880066394806,0.1796880066394806,0.12636466324329376,2011200
1983-09-29,0.0,0.18489600718021393,0.1796880066394806,0.1796880066394806,0.12636466324329376,696000
1983-09-30,0.0,0.18229199945926666,0.17708300054073334,0.17708300054073334,0.12453273683786392,283200
1983-10-03,0.0,0.1796880066394806,0.17708300054073334,0.17708300054073334,0.12453273683786392,1305600
1983-10-04,0.0,0.18229199945926666,0.17708300054073334,0.17708300054073334,0.12453273683786392,268800
1983-10-05,0.0,0.18229199945926666,0.17708300054073334,0.17708300054073334,0.12453273683786392,316800
1983-10-06,0.0,0.18229199945926666,0.17708300054073334,0.17708300054073334,0.12453273683786392,312000
1983-10-07,0.0,0.18229199945926666,0.17708300054073334,0.17708300054073334,0.12453273683786392,456000
1983-10-10,0.0,0.17708300054073334,0.171875,0.171875,0.12087022513151169,201600
1983-10-11,0.0,0.16666699945926666,0.16145800054073334,0.16145800054073334,0.11354448646306992,657600
1983-10-12,0.0,0.1640630066394806,0.15885399281978607,0.15885399281978607,0.1117132306098938,336000
1983-10-13,0.0,0.16145800054073334,0.15364600718021393,0.15364600718021393,0.10805076360702515,1036800
1983-10-14,0.0,0.16145800054073334,0.15625,0.15625,0.10988198220729828,1315200
1983-10-17,0.0,0.16145800054073334,0.15625,0.15625,0.10988198220729828,734400
1983-10-18,0.0,0.15885399281978607,0.15104199945926666,0.15104199945926666,0.10621948540210724,235200
1983-10-19,0.0,0.14583300054073334,0.140625,0.140625,0.09889376908540726,3417600
1983-10-20,0.0,0.14583300054073334,0.140625,0.140625,0.09889376908540726,1584000
1983-10-21,0.0,0.14583300054073334,0.140625,0.140625,0.09889376908540726,288000
1983-10-24,0.0,0.14583300054073334,0.140625,0.140625,0.09889376908540726,484800
1983-10-25,0.0,0.140625,0.13541699945926666,0.13541699945926666,0.09523129463195801,110400
1983-10-26,0.0,0.140625,0.13541699945926666,0.13541699945926666,0.09523129463195801,998400
1983-10-27,0.0,0.140625,0.13541699945926666,0.13541699945926666,0.09523129463195801,739200
1983-10-28,0.0,0.140625,0.13541699945926666,0.13541699945926666,0.09523129463195801,331200
1983-10-31,0.0,0.140625,0.13541699945926666,0.13541699945926666,0.09523129463195801,1281600
1983-11-01,0.0,0.1328130066394806,0.13020800054073334,0.13020800054073334,0.09156810492277145,681600
1983-11-02,0.0,0.12760399281978607,0.12239599972963333,0.12239599972963333,0.0860743299126625,1454400
1983-11-03,0.0,0.125,0.12239599972963333,0.12239599972963333,0.0860743299126625,1089600
1983-11-04,0.0,0.12760399281978607,0.125,0.125,0.08790558576583862,811200
1983-11-07,0.0,0.12760399281978607,0.12239599972963333,0.12239599972963333,0.0860743299126625,1598400
1983-11-08,0.0,0.125,0.12239599972963333,0.12239599972963333,0.0860743299126625,331200
1983-11-09,0.0,0.125,0.12239599972963333,0.12239599972963333,0.0860743299126625,960000
1983-11-10,0.0,0.125,0.12239599972963333,0.12239599972963333,0.0860743299126625,1291200
1983-11-11,0.0,0.125,0.12239599972963333,0.12239599972963333,0.0860743299126625,1094400
1983-11-14,0.0,0.13541699945926666,0.1328130066394806,0.1328130066394806,0.09340005367994308,4737600
1983-11-15,0.0,0.14322899281978607,0.140625,0.140625,0.09889376908540726,2640000
1983-11-16,0.0,0.16145800054073334,0.15364600718021393,0.15364600718021393,0.10805076360702515,4368000
1983-11-17,0.0,0.16927100718021393,0.16145800054073334,0.16145800054073334,0.11354448646306992,3043200
1983-11-18,0.0,0.16666699945926666,0.16145800054073334,0.16145800054073334,0.11354448646306992,412800
1983-11-21,0.0,0.16145800054073334,0.15625,0.15625,0.10988198220729828,960000
1983-11-22,0.0,0.15625,0.1484380066394806,0.1484380066394806,0.1043882668018341,460800
1983-11-23,0.0,0.15104199945926666,0.14322899281978607,0.14322899281978607,0.10072503983974457,1156800
1983-11-25,0.0,0.1484380066394806,0.14583300054073334,0.14583300054073334,0.10255628079175949,230400
1983-11-28,0.0,0.15104199945926666,0.14583300054073334,0.14583300054073334,0.10255628079175949,230400
1983-11-29,0.0,0.1484380066394806,0.14322899281978607,0.14322899281978607,0.10072503983974457,753600
1983-11-30,0.0,0.1484380066394806,0.14322899281978607,0.14322899281978607,0.10072503983974457,268800
1983-12-01,0.0,0.1484380066394806,0.14322899281978607,0.14322899281978607,0.10072503983974457,153600
1983-12-02,0.0,0.1484380066394806,0.14322899281978607,0.14322899281978607,0.10072503983974457,288000
1983-12-05,0.0,0.140625,0.13541699945926666,0.13541699945926666,0.09523129463195801,864000
1983-12-06,0.0,0.13802100718021393,0.1328130066394806,0.1328130066394806,0.09340005367994308,1185600
1983-12-07,0.0,0.140625,0.13541699945926666,0.13541699945926666,0.09523129463195801,696000
1983-12-08,0.0,0.140625,0.13541699945926666,0.13541699945926666,0.09523129463195801,2496000
1983-12-09,0.0,0.14583300054073334,0.140625,0.140625,0.09889376908540726,1641600
1983-12-12,0.0,0.14583300054073334,0.140625,0.140625,0.09889376908540726,806400
1983-12-13,0.0,0.1484380066394806,0.14322899281978607,0.14322899281978607,0.10072503983974457,993600
